0.9366720764	lobby
0.9366313307	duck
0.9365936442	facebook
0.9365880689	government
0.9365642786	russian
0.9365630021	atkins
0.9364963348	machaca
0.9364511234	woo
0.9364355226	salsiccia
0.9364352548	arcadia
0.9363908164	sampler
0.9363692995	hospice
0.9363350039	eagle
0.9362966579	cheesecake
0.9362956976	dobson
0.9362590834	mesquite
0.9362400142	char
0.9362278416	anise
0.9362022775	barbacoa
0.9362017789	cajun
0.9361843809	zinc
0.9361505396	rye
0.9361357017	pierce
0.9361138585	colorado
0.9361012588	tom's
0.9360908489	bud
0.9360677865	crunch
0.9360073715	gyro
0.9359933144	yardhouse
0.9359771575	deb
0.9359730700	cow
0.9359683814	bunky
0.9359447492	galbi
0.9359258370	diane
0.9359245508	hoegaarden
0.9359146836	ragu
0.9359127758	carrie
0.9358923127	botox
0.9358708085	olympics
0.9358572589	escargot
0.9357741939	ballpark
0.9357671495	thur
0.9357393160	berry
0.9357114692	snickerdoodle
0.9357101830	imperial
0.9357058906	gulf
0.9356674950	polo
0.9356624576	groupon
0.9356485067	nutella
0.9356122449	mel
0.9356100812	jamaica
0.9355974973	autumn
0.9355808449	bastard
0.9355541846	mandarin
0.9355509314	stack
0.9355156138	discount
0.9355123043	stew
0.9354538111	miller
0.9354475424	heritage
0.9354346359	catfish
0.9353686267	internet
0.9353411339	flatiron
0.9352925607	havarti
0.9352912804	pennsylvania
0.9352779595	cadillac
0.9352361234	lifetime
0.9352250482	chorizo
0.9352089654	wally
0.9351949152	turtle
0.9351946517	socal
0.9351812520	wade
0.9351394037	chianti
0.9351394021	yelpers
0.9351381256	vogue
0.9351274248	pheonix
0.9351172396	germann
0.9351060688	gin
0.9350812088	network
0.9350733790	blueberry
0.9350513585	canada
0.9350344360	intercontinental
0.9350108211	mission
0.9350006450	barros
0.9349913570	harmony
0.9349505396	hangover
0.9349450990	fattoush
0.9349407357	brownie
0.9349195167	united
0.9348724096	yuzu
0.9348650229	sport
0.9348584226	brie
0.9348582420	reese
0.9348481327	bloom
0.9348430220	nurse
0.9348280001	dean
0.9348251424	sake
0.9348179607	porkwich
0.9348004303	patty
0.9347974798	richie
0.9347946636	axe
0.9347582211	cub
0.9347477354	brat
0.9347292953	millennium
0.9347250176	sophie
0.9347250176	watson
0.9347204778	grille
0.9346878363	sonoran
0.9346633990	province
0.9346338302	dives
0.9346304668	chuckbox
0.9346260594	eggplant
0.9346166983	panko
0.9346070298	schnitzel
0.9345936442	cab
0.9345908489	verde
0.9345679677	spaghetti
0.9345610870	masala
0.9345562224	tilapia
0.9345412956	limoncello
0.9345244299	handlebar
0.9345054080	gene
0.9344993223	cobbler
0.9344958224	donut
0.9344675771	crystal
0.9344516332	pacific
0.9344459999	tuesdays
0.9343936906	boba
0.9343930930	cholla
0.9343901738	platinum
0.9343671495	hai
0.9343587954	hoagie
0.9343455782	escalade
0.9343225359	bialys
0.9343160357	thurs
0.9343122449	reno
0.9342742450	bellini
0.9342611750	samosa
0.9342246759	geisha
0.9342234090	tijuana
0.9342105799	austin
0.9342047826	butterfinger
0.9342004824	bow
0.9342003906	splenda
0.9341823298	king's
0.9341638648	pumpkin
0.9341543549	ecuadorian
0.9341475359	accountant
0.9341429709	mustache
0.9340908489	scratch
0.9340763902	barbie
0.9340396948	hill
0.9340250893	sangria
0.9340209866	honey
0.9340058551	sriracha
0.9339481242	hunter
0.9339319566	jambalaya
0.9338944204	diamond
0.9338856461	venti
0.9338539301	logan's
0.9338488928	macbook
0.9338425799	stromboli
0.9338389598	luminarias
0.9338389598	macs
0.9338348637	howard
0.9338303261	britney
0.9338250893	martini
0.9338199332	mary
0.9338126666	cardinals
0.9338007666	mushroom
0.9337947547	euro
0.9337641964	japanese
0.9337166963	wineburger
0.9336781964	android
0.9336633990	italiano
0.9336401953	bakery
0.9336336094	easter
0.9336163068	cabo
0.9335908489	wok
0.9335880422	mars
0.9335722798	celiac
0.9335466950	creamery
0.9335152500	riesling
0.9334856095	dodger
0.9334794021	uptown
0.9334599505	institute
0.9334418108	cisco
0.9334408463	veal
0.9334270240	king
0.9334056327	stone
0.9334030758	dodge
0.9333945725	land
0.9333789959	boston
0.9333548079	olympic
0.9333471981	mojito
0.9333417714	bible
0.9333390746	greek
0.9333290893	mtn
0.9333138358	aloft
0.9332912859	arancini
0.9332858243	hibiscus
0.9332600206	final
0.9332486726	magnum
0.9332019703	acai
0.9331741510	taggia
0.9331401615	carbonara
0.9331138585	europe
0.9331045875	apricot
0.9330621808	tuscan
0.9330427900	seinfeld
0.9329917560	gnocchi
0.9329835872	jane
0.9329825795	metro
0.9329819428	amigos
0.9329744271	march
0.9329601191	manager's
0.9329540354	villas
0.9329385985	children's
0.9329356680	bahamas
0.9328984345	sambuca
0.9328827105	salvatore
0.9328584613	flow
0.9328463844	reese's
0.9328292969	goodyear
0.9328114692	summit
0.9328096402	bears
0.9328090855	cubs
0.9327968342	yelps
0.9327937354	south
0.9327831905	hatch
0.9327742270	cowgirl
0.9327593809	portland
0.9327496561	marriot
0.9327432220	vietnam
0.9326954897	roosevelt
0.9326920621	amaretto
0.9326918433	championship
0.9326916433	saint
0.9326785008	vegans
0.9326698851	pabst
0.9326487545	rose
0.9326422704	brizza
0.9326204849	risotto
0.9325981407	van
0.9325918960	holiday
0.9325908489	bear
0.9325899031	quiznos
0.9325761234	toddy
0.9325732056	pecan
0.9325681070	taquitos
0.9325633990	mandala
0.9325613464	parisian
0.9325463949	oreo
0.9325453720	mozzerella
0.9325378757	bulls
0.9325361234	pig
0.9325351122	mango
0.9325224188	cabernet
0.9325019600	gold
0.9324829757	wongs
0.9324518268	gateway
0.9324424258	mae
0.9324406939	clover
0.9324149565	milagro
0.9323948802	mido
0.9323903764	tamarindo
0.9323888918	chase
0.9323865340	jazz
0.9323746289	pilsner
0.9323744879	yen
0.9323315837	maryland
0.9323266626	karma
0.9323172814	twilight
0.9323161951	tricks
0.9323041178	gilbert
0.9322966579	classic
0.9322928789	outlook
0.9322776628	tropic
0.9322740272	auntie
0.9322710524	charlies
0.9322658307	jew
0.9322609069	sharon
0.9322526669	metrocenter
0.9322408199	hell's
0.9322055237	arabic
0.9321635827	chilis
0.9321584589	monty
0.9321505396	winter
0.9321452857	priest
0.9321428789	hubbie
0.9321149095	tolleson
0.9321116706	brazilian
0.9321115010	unagi
0.9321034743	cara
0.9320577114	dentistry
0.9320528501	thursdays
0.9320422661	buffett
0.9320408497	honeydew
0.9320406561	opera
0.9320226824	habanero
0.9320178635	cigar
0.9320060688	yo
0.9320057412	americanized
0.9319921262	november
0.9319907421	saturday's
0.9319673192	daisy
0.9319614692	summertime
0.9319512693	billy
0.9319442969	chino
0.9319419894	sid
0.9319222931	porcini
0.9319180411	shochu
0.9318962604	pear
0.9318908489	joy
0.9318798407	porterhouse
0.9318542239	beck
0.9318240351	heights
0.9318087637	whites
0.9317877513	fiji
0.9317778289	paella
0.9317590931	minnie
0.9317523665	barbecue
0.9317405230	deseo
0.9317360275	swedish
0.9317349658	irish
0.9317322135	eagles
0.9317264264	tryst
0.9317257597	marshall
0.9317060224	regal
0.9317039922	terrace
0.9317038935	legend
0.9317032798	asia
0.9317011234	sanctuary
0.9316781964	weds
0.9316575156	sizzling
0.9316566232	venezuelan
0.9316449896	bronco
0.9316409883	brewing
0.9315987684	frank
0.9315741783	valet
0.9315729490	dunlap
0.9315700879	grenache
0.9315570431	saba
0.9315491823	switch
0.9315334775	patrick
0.9315224458	fundito
0.9315193901	yelper's
0.9315176722	memphis
0.9315079352	amoeba
0.9315019600	tempura
0.9315016869	baker
0.9314992791	dream
0.9314985275	tokyo
0.9314965309	moss
0.9314951253	hyde
0.9314905405	souvlaki
0.9314826105	saguaro
0.9314704431	cantonese
0.9314459999	sundays
0.9314416970	molcajete
0.9314367920	pibb
0.9314343990	wednesdays
0.9314015165	dragonfly
0.9314010870	bull
0.9313896957	porsche
0.9313834456	alarm
0.9313746289	tsoynamis
0.9313706259	mare
0.9313300162	aji
0.9313179841	superbowl
0.9312966579	quesadilla
0.9312949624	dennis
0.9312945604	mobile
0.9312898807	avenue
0.9312892452	republicans
0.9312737802	expedia
0.9312415206	sal
0.9312281244	manila
0.9312204649	tara
0.9312005035	mint
0.9311963297	sunnyslope
0.9311782523	schreiner's
0.9311712352	sacramento
0.9311673921	giants
0.9311588743	freestyle
0.9311531779	bruschetta
0.9311405958	taffy
0.9311376882	yankee
0.9311280130	victorian
0.9311150407	tri
0.9310961185	hills
0.9310832866	targets
0.9310779906	seared
0.9310621808	maui
0.9310512615	sams
0.9310328445	baker's
0.9310277804	cosmo
0.9310271975	patty's
0.9310004828	terra
0.9309900692	youtube
0.9309824437	oxtail
0.9309702185	janet
0.9309653054	denver
0.9309643908	passport
0.9309595310	creme
0.9309491245	japan
0.9309232898	orecchiette
0.9309175792	maki
0.9308948353	domino
0.9308837478	judith
0.9308718021	dinuguan
0.9308699651	landmark
0.9308540841	jonathan
0.9308473471	hillside
0.9308323983	cenpho
0.9308096294	foxy
0.9307986387	france
0.9307765411	ironman
0.9307745439	spartan
0.9307691829	jess
0.9307604892	pecorino
0.9307357477	gold's
0.9307346343	omelet
0.9307092238	hardy
0.9307067678	marine
0.9306953759	melt
0.9306946810	mustang
0.9306891125	wizard
0.9306654900	pellegrino
0.9306530713	amazon
0.9306331731	imaging
0.9306320096	cubano
0.9306204130	cooperstown
0.9306187380	crème
0.9306067460	misty
0.9305943526	mark
0.9305824314	tukee
0.9305648162	godiva
0.9305617572	escolar
0.9305464650	detroit
0.9305256043	shasta
0.9305170970	croissant
0.9304928501	jr
0.9304729848	saturdays
0.9304679595	broker
0.9304575156	queen
0.9304459999	thursday
0.9304332803	dixie
0.9304108037	lasagna
0.9304033036	clark
0.9303944204	ho
0.9303921262	bianco
0.9303865484	gomen
0.9303762463	strawberry
0.9303723115	scramble
0.9303364743	tropical
0.9303158826	dah
0.9303022250	maryvale
0.9302589369	lavosh
0.9302525110	teddy
0.9302458529	spanakopita
0.9302364668	tavern
0.9302360158	cambodia
0.9302226339	rita
0.9302012353	charlie's
0.9301823298	hunan
0.9301779151	madison
0.9301716709	mass
0.9301615572	fajita
0.9301495652	audi
0.9301341514	pate
0.9301324127	liquor
0.9301317678	walleye
0.9301253497	bride
0.9301246370	alaska
0.9301073605	rouge
0.9300788111	hollywood
0.9300735792	po'boy
0.9300720764	row
0.9300549134	cypress
0.9300467791	hershey's
0.9300344222	tvs
0.9300046948	volcano
0.9300031940	distrito
0.9300018863	alabama
0.9300002710	swan
0.9299991299	fourth
0.9299971834	mgr
0.9299959673	toyota
0.9299702527	grapefruit
0.9299688198	cioppino
0.9299590462	ryan
0.9299558551	michigan
0.9299534541	napoleon
0.9299474458	frisbee
0.9299459999	wednesday
0.9299318775	abe
0.9299256965	abacus
0.9299148807	ray
0.9299076269	charcuterie
0.9298908489	gumbo
0.9298748931	norwegian
0.9298714534	lb
0.9298481711	tzatziki
0.9298376776	mondays
0.9298373164	circle
0.9298286297	avondale
0.9298146502	jenga
0.9298142026	usher
0.9298138358	ebi
0.9298114692	goose
0.9297964546	bolognese
0.9297902940	pierre
0.9297779034	kitchen's
0.9297734345	pappardelle
0.9297579526	conspiracy
0.9297491826	genesis
0.9297491826	pussycat
0.9297299741	camel
0.9297273528	frites
0.9297184522	dunkin
0.9297072170	qc
0.9297054637	district
0.9296918433	aesthetically
0.9296911724	shoppe
0.9296684456	tower
0.9296358444	soppressata
0.9296340588	british
0.9296329769	hots
0.9296286008	admission
0.9296122249	wells
0.9295929877	motor
0.9295604798	charlie
0.9295599792	fujiya
0.9295578575	carpet
0.9295486220	narcisse
0.9295212047	legacy
0.9295212047	achiote
0.9295054584	renegade
0.9294966861	tiger
0.9294966414	alamo
0.9294892026	passionfruit
0.9294819428	sicily
0.9294797374	fender
0.9294729228	picture
0.9294571881	thanksgiving
0.9294501256	lizard
0.9294474779	chapel
0.9294447749	spain
0.9294439971	cappuccino
0.9294378757	chief
0.9294375097	livingsocial
0.9294349541	ceasar
0.9294347037	smart
0.9294151166	catholic
0.9293982291	brook
0.9293798960	frittata
0.9293796948	union
0.9293721250	flamingo
0.9293665137	mountainside
0.9293582415	parmesan
0.9293574502	jameson
0.9293250893	fusion
0.9293062578	casserole
0.9293017789	mystery
0.9292974798	hannah
0.9292791813	walker
0.9292776374	veggie
0.9292769064	sunflower
0.9292730034	antique
0.9292687341	agritopia
0.9292401011	tagliatelle
0.9292365449	hooray
0.9292267899	oprah
0.9292186061	sting
0.9291861131	travelzoo
0.9291804395	hoisin
0.9291798150	vinaigrette
0.9291759574	pato
0.9291596376	auditorium
0.9291544600	vanilla
0.9291412672	rattlesnake
0.9291290430	hefe
0.9291186267	fail
0.9291178935	belgium
0.9291164154	glendale
0.9291023319	gruyere
0.9290993557	haven
0.9290908489	zoo
0.9290777571	pandora
0.9290737023	capitol
0.9290599737	broadway
0.9290577560	crown
0.9290397433	vegan
0.9290367462	lox
0.9290109816	tech
0.9289923598	schnauzer
0.9289708039	chu
0.9289635754	yaki
0.9289603108	pastrami
0.9289412174	frank's
0.9289388857	frankie
0.9289387937	beatles
0.9289205698	bay
0.9288951702	scooter
0.9288858995	meritage
0.9288768765	ella
0.9288600795	castle
0.9288432570	church's
0.9288300162	va
0.9288278938	radio
0.9288278336	bangkok
0.9288096274	alto
0.9288017789	lamp
0.9287878271	brut
0.9287687977	wheat
0.9287399957	provence
0.9287158199	trattoria
0.9287153817	berlin
0.9287153817	blackhawks
0.9287127783	diavola
0.9287050042	ultimate
0.9286866587	lily
0.9286810592	grace
0.9286790846	ed
0.9286714182	benihana
0.9286661513	lemon
0.9286581006	texan
0.9286415109	tucker
0.9286404390	automotive
0.9286327656	mercedes
0.9286216451	pakistani
0.9286011451	angels
0.9285560814	sally's
0.9285485815	rx
0.9285388358	fettuccini
0.9285310010	coin
0.9285302888	muni
0.9285194056	bomber
0.9285058906	revive
0.9285019600	lucky
0.9284448076	native
0.9284393736	yelp.com
0.9284293624	zest
0.9284119308	sonora
0.9283775235	networks
0.9283613483	boxing
0.9283543679	seth
0.9283517148	fred's
0.9283483699	polynesian
0.9283344555	owl
0.9283339673	noodle
0.9283320017	localdines
0.9283029301	vodka
0.9283027247	choo
0.9282889259	packers
0.9282872485	rover
0.9282867734	kona
0.9282752420	arrowhead
0.9282541941	stella
0.9282345525	christown
0.9282302786	craigslist
0.9281956314	harley
0.9281878713	voodoo
0.9281752128	bells
0.9281519602	stevey
0.9281500511	sommelier
0.9281494534	dana
0.9281357477	laveen
0.9281195939	international
0.9281195236	moroccan
0.9281058439	canteen
0.9280971983	original
0.9280908489	fitness
0.9280904351	prince
0.9280858243	rage
0.9280834866	grill
0.9280795081	nelson
0.9280779906	diner
0.9280609747	grandma's
0.9280429804	circus
0.9280425571	mucho
0.9280379019	montana
0.9280352934	cowboy
0.9280319951	roger
0.9280314982	february
0.9280277089	quinoa
0.9280221250	monroe
0.9280081006	henry
0.9279971250	doubletree
0.9279946479	axis
0.9279793977	elk
0.9279688198	danish
0.9279550905	calimari
0.9279541309	ravioli
0.9278864153	mercury
0.9278543925	hubs
0.9278509646	eddie
0.9278421799	focaccia
0.9278300158	gordon
0.9278276096	hamachi
0.9278255674	eggroll
0.9278167178	disco
0.9278030020	nagasaki
0.9277923192	sun's
0.9277897880	oyster
0.9277849082	convention
0.9277748815	ink
0.9277609618	tinga
0.9277609560	rays
0.9277605291	belle
0.9277588777	joe
0.9277328593	pharmacy
0.9277315626	ranger
0.9277269600	sex
0.9276955818	chakra
0.9276864692	blanc
0.9276776534	torta
0.9276667714	environmental
0.9276543004	hayden
0.9276385337	buddhist
0.9276332220	mayo
0.9276011421	tottie
0.9275945946	sin
0.9275938864	dallas
0.9275922702	albacore
0.9275921514	carribean
0.9275605764	terry
0.9275527126	director
0.9275524199	cod
0.9275487700	cauliflower
0.9275384753	s'mores
0.9275378180	pop's
0.9275348472	holmes
0.9275268216	autostrada
0.9275159325	ford
0.9275104804	captain
0.9275060688	mi
0.9274753022	parkway
0.9274684033	katsu
0.9274671555	grouper
0.9274536607	apple
0.9274470125	burlington
0.9274172396	bill's
0.9273940334	butte
0.9273938275	frog
0.9273706582	justin
0.9273614294	wiener
0.9273593252	korean
0.9273485756	mon
0.9273304581	howdy
0.9273278014	veg
0.9273126666	october
0.9273028277	ac
0.9272774548	hybrid
0.9272713353	nashville
0.9272663566	tenderloin
0.9272286842	lincoln
0.9271842897	club's
0.9271832160	soynami
0.9271782504	epicenter
0.9271773785	pink
0.9271658199	seventh
0.9271645296	rod
0.9271590298	cohen
0.9271335152	spurs
0.9271328813	military
0.9271284185	cafe's
0.9271255476	vineyard
0.9271121611	field
0.9271012123	huitlacoche
0.9270934727	bono
0.9270896397	catalina
0.9270812037	madness
0.9270805926	republican
0.9270630422	boulevard
0.9270578401	wayne
0.9270468865	tan
0.9270238615	camden
0.9270082803	whatev
0.9269943100	frenzy
0.9269919089	scotch
0.9269888918	kale
0.9269887608	lunchtime
0.9269441101	pof
0.9269191275	perry
0.9269058394	grape
0.9269000286	lola's
0.9268974578	louisiana
0.9268965373	blockbuster
0.9268828617	romaine
0.9268746561	carter
0.9268531964	celtic
0.9268497572	ninja
0.9268161040	coleslaw
0.9268102871	maria
0.9268095136	coyote
0.9268084233	burrata
0.9268068449	dairy
0.9268023558	insalata
0.9267772050	lawrence
0.9267744299	diavolo
0.9267741823	feast
0.9267727794	budget
0.9267645274	portobello
0.9267451699	dj
0.9267437170	anne
0.9267334305	coyotes
0.9267273399	opentable
0.9267263232	aussie
0.9267136202	orchard
0.9267052869	bearnaise
0.9266917560	grand
0.9266834600	brisket
0.9266751048	hurricane
0.9266717571	heirloom
0.9266585906	anthony
0.9266584226	deli
0.9266565493	michelada
0.9266483627	vermicelli
0.9266480729	mad
0.9266350039	demi
0.9266279151	cameron
0.9266258940	soba
0.9266236625	johnson
0.9266190466	temples
0.9266071135	inns
0.9266041373	pancit
0.9266012386	kiltlifter
0.9265992090	ck
0.9265926098	aunt
0.9265387430	tofu
0.9265318114	campbell
0.9265310070	mouse
0.9265115837	atlantic
0.9265087485	digestif
0.9264939020	chevy
0.9264914339	fox's
0.9264827770	relish
0.9264808604	rangers
0.9264747196	oscar
0.9264649829	laser
0.9264630712	yucca
0.9264493753	trailhead
0.9264448901	skyline
0.9264369857	chevre
0.9264322625	chimi's
0.9264173833	arab
0.9263997581	ian
0.9263749493	hawaii
0.9263649852	lewis
0.9263431236	hen
0.9263418828	mario
0.9263352233	daren
0.9263131256	killers
0.9263122773	sherry
0.9263101394	modus
0.9263004390	cricket
0.9262736810	passover
0.9262733780	blair
0.9262605827	lance
0.9262544504	clips
0.9262410199	rumbi
0.9262243961	zupas
0.9262239726	yelp's
0.9262197200	basque
0.9262192328	salvadorian
0.9261940582	rustica
0.9261843935	beta
0.9261704224	rehabilitation
0.9261626340	pat's
0.9261487545	sundae
0.9261455385	harvest
0.9261429735	flag
0.9261394021	parlor
0.9261358960	fuchsia
0.9261323721	manapua
0.9261313337	outback
0.9261178935	utah
0.9261019751	cheez
0.9260923241	linguini
0.9260893176	tucson
0.9260841544	panang
0.9260779906	combo
0.9260765462	nam
0.9260681747	lamb
0.9260520129	dept
0.9260514635	trading
0.9260481555	horizon
0.9260475700	crow
0.9260413229	miami
0.9260296543	buffy
0.9260145697	lexington
0.9259922396	santana
0.9259867462	ups
0.9259821237	raffles
0.9259675494	cox
0.9259625313	turkey
0.9259624733	jeep
0.9259605618	taylor
0.9259455818	margharita
0.9259436316	rodeo
0.9259411801	fisher
0.9259400956	chateau
0.9258984345	diesel
0.9258952948	ash
0.9258950387	norte
0.9258800137	sapphire
0.9258757863	elote
0.9258691472	rocky
0.9258649852	brooks
0.9258600795	cantina
0.9258527650	thursday's
0.9258408199	canes
0.9258384271	kim
0.9258368099	viet
0.9258349329	stout
0.9258192184	sonata
0.9258113574	sinatra
0.9257958647	central
0.9257702356	death
0.9257695482	challenger
0.9257551957	ma
0.9257472175	sidenote
0.9257425552	suite
0.9257408640	maytag
0.9257253940	tennis
0.9257223167	robinson
0.9257152957	heidi
0.9257041580	oakville
0.9256978629	prosecco
0.9256952528	ikura
0.9256941062	dan
0.9256939823	dunes
0.9256654238	optima
0.9256530488	primavera
0.9256290022	microsoft
0.9256114554	egyptian
0.9256112018	marie
0.9256093031	sicilian
0.9255904285	advanced
0.9255877664	bulgogi
0.9255745028	national
0.9255678858	bavarian
0.9255668961	anglo
0.9255651455	pike
0.9255651046	kalbi
0.9255627874	e's
0.9255477531	o'hare
0.9255475996	hallmark
0.9255471331	melrose
0.9255319597	sail
0.9255247565	oriental
0.9255107896	penny
0.9255095456	galaxy
0.9255005562	mule
0.9254922396	reed
0.9254578272	jo
0.9254527841	crossfit
0.9254517855	caribbean
0.9254488857	wilson
0.9254367920	pittsburgh
0.9254356120	tahoe
0.9254078963	ratatouille
0.9253938275	portabello
0.9253887917	sala
0.9253871150	picasso
0.9253865297	cobblestone
0.9253863347	lasagne
0.9253722798	brewpub
0.9253629608	ancho
0.9253522135	chick
0.9253455805	ruben
0.9253289131	huckleberry
0.9253147824	finals
0.9253060688	truffle
0.9253026302	rokerij
0.9252956601	wifey
0.9252950905	boy's
0.9252834079	jacuzzi
0.9252780488	sukiyaki
0.9252608889	shellac
0.9252592160	kiwanis
0.9252443295	sterling
0.9252323897	watermelon
0.9252257045	sonoma
0.9252164154	mesa
0.9251878038	cartel
0.9251663103	quattro
0.9251603449	souffle
0.9251574942	lisa
0.9251550317	belly
0.9251455385	zombie
0.9251423955	charity
0.9251359235	twin
0.9251338002	pavilion
0.9251175024	chamber
0.9251027725	napoli
0.9250978167	sheraton
0.9250941062	chicago
0.9250837168	sharks
0.9250731520	spousal
0.9250647952	emperor
0.9250430972	bath
0.9250219453	methinks
0.9250170296	beau
0.9249922919	jack
0.9249739238	states
0.9249708039	grove
0.9249691758	moe
0.9249669197	flagstaff
0.9249364138	fritz
0.9249255757	westgate
0.9249251361	ireland
0.9249238585	l.a
0.9249193174	nature
0.9249084042	kafta
0.9248958480	mariscos
0.9248809183	chipolte
0.9248764975	benjamin
0.9248629116	rite
0.9248393713	udon
0.9248305703	restoration
0.9248070938	tortellini
0.9248058828	nano
0.9248041373	scorpion
0.9248002725	wax
0.9247963223	groves
0.9247961185	kudos
0.9247946906	clinton
0.9247922522	chile
0.9247826639	james
0.9247665100	maintenance
0.9247534185	bar's
0.9247532149	charles
0.9247471691	attic
0.9247421915	mill's
0.9247187031	strike
0.9247164339	nissan
0.9247155696	midnight
0.9247019064	european
0.9246886317	stein
0.9246794391	kelly's
0.9246775091	hotwire
0.9246734357	groupons
0.9246726989	comicon
0.9246693271	pomegranite
0.9246633246	stadium
0.9246479507	nazi
0.9246328468	bird's
0.9245818676	brass
0.9245697100	sara
0.9245662956	farmer
0.9245442968	cork
0.9245241997	seal
0.9245103566	buckeye
0.9245097147	mimosas
0.9244947582	romano
0.9244817505	nintendo
0.9244798450	prawn
0.9244758296	ramen
0.9244737087	bobby
0.9244607829	alan
0.9244380089	golf
0.9244318795	ricotta
0.9244224035	realtor
0.9244189351	pa
0.9244093304	brady
0.9244012192	australian
0.9243678789	bonds
0.9243649300	rex
0.9243557791	bibimbap
0.9243387413	roman
0.9243343192	dawn
0.9243305315	peach
